"subj_idx","response","rt","stim","block","block_number","trial_z","rt_inv_trim_grp","run_trial","run_trial_z","prev_rt","prev_rt_inv","stimblock"
96,1,433,"congruent","most_incon",3,0.617037779879801,-2.3094688221709,29,0.727089084353056,0.339,-2.94985250737463,"congruent"
96,1,279,"congruent","most_incon",3,0.638688228296636,-3.584229390681,30,0.812628976629887,0.433,-2.3094688221709,"congruent"
96,1,437,"incongruent","most_incon",3,0.660338676713471,-2.2883295194508,31,0.898168868906717,0.279,-3.584229390681,"incongruent_most_incon"
96,1,379,"incongruent","most_incon",3,0.681989125130306,-2.63852242744063,32,0.983708761183547,0.437,-2.2883295194508,"incongruent_most_incon"
96,1,401,"incongruent","most_incon",3,0.703639573547141,-2.49376558603491,33,1.06924865346038,0.379,-2.63852242744063,"incongruent_most_incon"
96,1,375,"congruent","most_incon",3,0.725290021963976,-2.66666666666667,34,1.15478854573721,0.401,-2.49376558603491,"congruent"
96,1,341,"incongruent","most_incon",3,0.746940470380811,-2.93255131964809,35,1.24032843801404,0.375,-2.66666666666667,"incongruent_most_incon"
96,1,290,"congruent","most_incon",3,0.768590918797647,-3.44827586206897,36,1.32586833029087,0.341,-2.93255131964809,"congruent"
96,0,272,"incongruent","most_incon",3,0.790241367214482,-3.67647058823529,37,1.4114082225677,0.29,-3.44827586206897,"incongruent_most_incon"
96,1,423,"incongruent","most_incon",3,0.811891815631317,-2.36406619385343,38,1.49694811484453,0.272,-3.67647058823529,"incongruent_most_incon"
96,1,365,"incongruent","most_incon",3,0.833542264048152,-2.73972602739726,39,1.58248800712136,0.423,-2.36406619385343,"incongruent_most_incon"
96,1,386,"incongruent","most_incon",3,0.855192712464987,-2.59067357512953,40,1.66802789939819,0.365,-2.73972602739726,"incongruent_most_incon"
96,1,384,"congruent","most_con",4,0.876843160881822,-2.60416666666667,1,-1.66802789939819,NA,NA,"congruent"
96,1,366,"congruent","most_con",4,0.898493609298657,-2.73224043715847,2,-1.58248800712136,0.384,-2.60416666666667,"congruent"
96,1,316,"congruent","most_con",4,0.920144057715492,-3.16455696202532,3,-1.49694811484453,0.366,-2.73224043715847,"congruent"
96,1,394,"incongruent","most_con",4,0.941794506132327,-2.53807106598985,4,-1.4114082225677,0.316,-3.16455696202532,"incongruent_most_con"
96,1,368,"congruent","most_con",4,0.963444954549162,-2.71739130434783,5,-1.32586833029087,0.394,-2.53807106598985,"congruent"
96,1,398,"incongruent","most_con",4,0.985095402965998,-2.51256281407035,6,-1.24032843801404,0.368,-2.71739130434783,"incongruent_most_con"
96,1,276,"incongruent","most_con",4,1.00674585138283,-3.6231884057971,7,-1.15478854573721,0.398,-2.51256281407035,"incongruent_most_con"
96,1,329,"incongruent","most_con",4,1.02839629979967,-3.03951367781155,8,-1.06924865346038,0.276,-3.6231884057971,"incongruent_most_con"
96,1,279,"congruent","most_con",4,1.0500467482165,-3.584229390681,9,-0.983708761183547,0.329,-3.03951367781155,"congruent"
96,1,526,"incongruent","most_con",4,1.07169719663334,-1.90114068441065,10,-0.898168868906717,0.279,-3.584229390681,"incongruent_most_con"
96,1,396,"congruent","most_con",4,1.09334764505017,-2.52525252525253,11,-0.812628976629887,0.526,-1.90114068441065,"congruent"
96,1,409,"incongruent","most_con",4,1.11499809346701,-2.44498777506112,12,-0.727089084353056,0.396,-2.52525252525253,"incongruent_most_con"
96,1,335,"congruent","most_con",4,1.13664854188384,-2.98507462686567,13,-0.641549192076226,0.409,-2.44498777506112,"congruent"
96,0,309,"congruent","most_con",4,1.15829899030068,-3.23624595469256,14,-0.556009299799396,0.335,-2.98507462686567,"congruent"
96,1,323,"congruent","most_con",4,1.17994943871751,-3.09597523219814,15,-0.470469407522566,0.309,-3.23624595469256,"congruent"
96,1,496,"incongruent","most_con",4,1.20159988713435,-2.01612903225806,16,-0.384929515245736,0.323,-3.09597523219814,"incongruent_most_con"
96,1,343,"congruent","most_con",4,1.22325033555118,-2.91545189504373,17,-0.299389622968906,0.496,-2.01612903225806,"congruent"
96,1,437,"congruent","most_con",4,1.24490078396802,-2.2883295194508,18,-0.213849730692075,0.343,-2.91545189504373,"congruent"
96,1,339,"congruent","most_con",4,1.26655123238485,-2.94985250737463,19,-0.128309838415245,0.437,-2.2883295194508,"congruent"
96,1,384,"congruent","most_con",4,1.28820168080169,-2.60416666666667,20,-0.0427699461384151,0.339,-2.94985250737463,"congruent"
96,1,430,"congruent","most_con",4,1.30985212921852,-2.32558139534884,21,0.0427699461384151,0.384,-2.60416666666667,"congruent"
96,1,356,"congruent","most_con",4,1.33150257763536,-2.80898876404494,22,0.128309838415245,0.43,-2.32558139534884,"congruent"
96,1,635,"congruent","most_con",4,1.35315302605219,-1.5748031496063,23,0.213849730692075,0.356,-2.80898876404494,"congruent"
96,1,400,"congruent","most_con",4,1.37480347446903,-2.5,24,0.299389622968906,0.635,-1.5748031496063,"congruent"
96,1,414,"incongruent","most_con",4,1.39645392288586,-2.41545893719807,25,0.384929515245736,0.4,-2.5,"incongruent_most_con"
96,1,380,"congruent","most_con",4,1.4181043713027,-2.63157894736842,26,0.470469407522566,0.414,-2.41545893719807,"congruent"
96,1,418,"congruent","most_con",4,1.43975481971953,-2.39234449760766,27,0.556009299799396,0.38,-2.63157894736842,"congruent"
96,1,343,"congruent","most_con",4,1.46140526813637,-2.91545189504373,28,0.641549192076226,0.418,-2.39234449760766,"congruent"
96,1,334,"congruent","most_con",4,1.48305571655321,-2.9940119760479,29,0.727089084353056,0.343,-2.91545189504373,"congruent"
96,1,316,"congruent","most_con",4,1.50470616497004,-3.16455696202532,30,0.812628976629887,0.334,-2.9940119760479,"congruent"
96,1,290,"incongruent","most_con",4,1.52635661338688,-3.44827586206897,31,0.898168868906717,0.316,-3.16455696202532,"incongruent_most_con"
96,1,287,"congruent","most_con",4,1.54800706180371,-3.48432055749129,32,0.983708761183547,0.29,-3.44827586206897,"congruent"
96,1,317,"congruent","most_con",4,1.56965751022055,-3.15457413249211,33,1.06924865346038,0.287,-3.48432055749129,"congruent"
96,1,537,"incongruent","most_con",4,1.61295840705422,-1.86219739292365,35,1.24032843801404,0.235,-4.25531914893617,"incongruent_most_con"
96,1,407,"incongruent","most_con",4,1.63460885547105,-2.45700245700246,36,1.32586833029087,0.537,-1.86219739292365,"incongruent_most_con"
96,1,405,"congruent","most_con",4,1.65625930388789,-2.46913580246914,37,1.4114082225677,0.407,-2.45700245700246,"congruent"
96,1,347,"incongruent","most_con",4,1.67790975230472,-2.88184438040346,38,1.49694811484453,0.405,-2.46913580246914,"incongruent_most_con"
96,1,257,"congruent","most_con",4,1.69956020072156,-3.89105058365759,39,1.58248800712136,0.347,-2.88184438040346,"congruent"
96,1,382,"congruent","most_con",4,1.72121064913839,-2.61780104712042,40,1.66802789939819,0.257,-3.89105058365759,"congruent"
97,1,408,"congruent","most_con",1,-1.72121064913839,-2.45098039215686,1,-1.66802789939819,NA,NA,"congruent"
97,1,358,"congruent","most_con",1,-1.69956020072156,-2.79329608938547,2,-1.58248800712136,0.408,-2.45098039215686,"congruent"
97,1,340,"congruent","most_con",1,-1.67790975230472,-2.94117647058824,3,-1.49694811484453,0.358,-2.79329608938547,"congruent"
97,1,394,"incongruent","most_con",1,-1.65625930388789,-2.53807106598985,4,-1.4114082225677,0.34,-2.94117647058824,"incongruent_most_con"
97,1,424,"incongruent","most_con",1,-1.63460885547105,-2.35849056603774,5,-1.32586833029087,0.394,-2.53807106598985,"incongruent_most_con"
97,1,405,"incongruent","most_con",1,-1.61295840705422,-2.46913580246914,6,-1.24032843801404,0.424,-2.35849056603774,"incongruent_most_con"
97,1,315,"congruent","most_con",1,-1.59130795863738,-3.17460317460317,7,-1.15478854573721,0.405,-2.46913580246914,"congruent"
97,1,346,"congruent","most_con",1,-1.56965751022055,-2.89017341040462,8,-1.06924865346038,0.315,-3.17460317460317,"congruent"
97,1,352,"congruent","most_con",1,-1.54800706180371,-2.84090909090909,9,-0.983708761183547,0.346,-2.89017341040462,"congruent"
97,1,373,"incongruent","most_con",1,-1.52635661338688,-2.68096514745308,10,-0.898168868906717,0.352,-2.84090909090909,"incongruent_most_con"
97,1,354,"congruent","most_con",1,-1.50470616497004,-2.82485875706215,11,-0.812628976629887,0.373,-2.68096514745308,"congruent"
97,1,369,"congruent","most_con",1,-1.48305571655321,-2.710027100271,12,-0.727089084353056,0.354,-2.82485875706215,"congruent"
97,1,407,"incongruent","most_con",1,-1.46140526813637,-2.45700245700246,13,-0.641549192076226,0.369,-2.710027100271,"incongruent_most_con"
97,1,324,"congruent","most_con",1,-1.43975481971953,-3.08641975308642,14,-0.556009299799396,0.407,-2.45700245700246,"congruent"
97,1,315,"incongruent","most_con",1,-1.4181043713027,-3.17460317460317,15,-0.470469407522566,0.324,-3.08641975308642,"incongruent_most_con"
97,1,321,"congruent","most_con",1,-1.39645392288586,-3.11526479750779,16,-0.384929515245736,0.315,-3.17460317460317,"congruent"
97,1,359,"congruent","most_con",1,-1.37480347446903,-2.78551532033426,17,-0.299389622968906,0.321,-3.11526479750779,"congruent"
97,1,324,"congruent","most_con",1,-1.35315302605219,-3.08641975308642,18,-0.213849730692075,0.359,-2.78551532033426,"congruent"
97,1,322,"congruent","most_con",1,-1.33150257763536,-3.1055900621118,19,-0.128309838415245,0.324,-3.08641975308642,"congruent"
97,1,328,"congruent","most_con",1,-1.30985212921852,-3.04878048780488,20,-0.0427699461384151,0.322,-3.1055900621118,"congruent"
97,1,319,"congruent","most_con",1,-1.28820168080169,-3.13479623824451,21,0.0427699461384151,0.328,-3.04878048780488,"congruent"
97,1,292,"congruent","most_con",1,-1.26655123238485,-3.42465753424658,22,0.128309838415245,0.319,-3.13479623824451,"congruent"
97,1,322,"congruent","most_con",1,-1.24490078396802,-3.1055900621118,23,0.213849730692075,0.292,-3.42465753424658,"congruent"
97,1,352,"congruent","most_con",1,-1.22325033555118,-2.84090909090909,24,0.299389622968906,0.322,-3.1055900621118,"congruent"
97,1,254,"congruent","most_con",1,-1.20159988713435,-3.93700787401575,25,0.384929515245736,0.352,-2.84090909090909,"congruent"
97,1,306,"incongruent","most_con",1,-1.15829899030068,-3.26797385620915,27,0.556009299799396,0.171,-5.84795321637427,"incongruent_most_con"
97,1,336,"congruent","most_con",1,-1.13664854188384,-2.97619047619048,28,0.641549192076226,0.306,-3.26797385620915,"congruent"
97,1,334,"congruent","most_con",1,-1.11499809346701,-2.9940119760479,29,0.727089084353056,0.336,-2.97619047619048,"congruent"
97,1,307,"congruent","most_con",1,-1.09334764505017,-3.25732899022801,30,0.812628976629887,0.334,-2.9940119760479,"congruent"
97,1,313,"congruent","most_con",1,-1.07169719663334,-3.19488817891374,31,0.898168868906717,0.307,-3.25732899022801,"congruent"
97,1,367,"incongruent","most_con",1,-1.0500467482165,-2.72479564032698,32,0.983708761183547,0.313,-3.19488817891374,"incongruent_most_con"
97,1,317,"congruent","most_con",1,-1.02839629979967,-3.15457413249211,33,1.06924865346038,0.367,-2.72479564032698,"congruent"
97,1,307,"incongruent","most_con",1,-1.00674585138283,-3.25732899022801,34,1.15478854573721,0.317,-3.15457413249211,"incongruent_most_con"
97,1,377,"incongruent","most_con",1,-0.985095402965998,-2.6525198938992,35,1.24032843801404,0.307,-3.25732899022801,"incongruent_most_con"
97,1,327,"congruent","most_con",1,-0.963444954549162,-3.05810397553517,36,1.32586833029087,0.377,-2.6525198938992,"congruent"
97,1,309,"congruent","most_con",1,-0.941794506132327,-3.23624595469256,37,1.4114082225677,0.327,-3.05810397553517,"congruent"
97,1,314,"incongruent","most_con",1,-0.920144057715492,-3.18471337579618,38,1.49694811484453,0.309,-3.23624595469256,"incongruent_most_con"
97,1,336,"congruent","most_con",1,-0.898493609298657,-2.97619047619048,39,1.58248800712136,0.314,-3.18471337579618,"congruent"
97,1,335,"incongruent","most_con",1,-0.876843160881822,-2.98507462686567,40,1.66802789939819,0.336,-2.97619047619048,"incongruent_most_con"
97,1,333,"incongruent","most_incon",2,-0.855192712464987,-3.003003003003,1,-1.66802789939819,NA,NA,"incongruent_most_incon"
97,1,306,"incongruent","most_incon",2,-0.833542264048152,-3.26797385620915,2,-1.58248800712136,0.333,-3.003003003003,"incongruent_most_incon"
97,1,376,"congruent","most_incon",2,-0.811891815631317,-2.65957446808511,3,-1.49694811484453,0.306,-3.26797385620915,"congruent"
97,1,446,"incongruent","most_incon",2,-0.790241367214482,-2.24215246636771,4,-1.4114082225677,0.376,-2.65957446808511,"incongruent_most_incon"
97,1,356,"incongruent","most_incon",2,-0.768590918797647,-2.80898876404494,5,-1.32586833029087,0.446,-2.24215246636771,"incongruent_most_incon"
97,1,338,"incongruent","most_incon",2,-0.746940470380811,-2.9585798816568,6,-1.24032843801404,0.356,-2.80898876404494,"incongruent_most_incon"
97,1,360,"incongruent","most_incon",2,-0.725290021963976,-2.77777777777778,7,-1.15478854573721,0.338,-2.9585798816568,"incongruent_most_incon"
97,1,334,"incongruent","most_incon",2,-0.703639573547141,-2.9940119760479,8,-1.06924865346038,0.36,-2.77777777777778,"incongruent_most_incon"
97,1,324,"incongruent","most_incon",2,-0.681989125130306,-3.08641975308642,9,-0.983708761183547,0.334,-2.9940119760479,"incongruent_most_incon"
97,1,321,"congruent","most_incon",2,-0.660338676713471,-3.11526479750779,10,-0.898168868906717,0.324,-3.08641975308642,"congruent"
97,1,279,"incongruent","most_incon",2,-0.638688228296636,-3.584229390681,11,-0.812628976629887,0.321,-3.11526479750779,"incongruent_most_incon"
97,1,286,"congruent","most_incon",2,-0.617037779879801,-3.4965034965035,12,-0.727089084353056,0.279,-3.584229390681,"congruent"
97,1,300,"incongruent","most_incon",2,-0.595387331462966,-3.33333333333333,13,-0.641549192076226,0.286,-3.4965034965035,"incongruent_most_incon"
97,1,329,"incongruent","most_incon",2,-0.57373688304613,-3.03951367781155,14,-0.556009299799396,0.3,-3.33333333333333,"incongruent_most_incon"
97,1,367,"incongruent","most_incon",2,-0.552086434629295,-2.72479564032698,15,-0.470469407522566,0.329,-3.03951367781155,"incongruent_most_incon"
97,1,333,"congruent","most_incon",2,-0.53043598621246,-3.003003003003,16,-0.384929515245736,0.367,-2.72479564032698,"congruent"
97,1,387,"incongruent","most_incon",2,-0.508785537795625,-2.58397932816537,17,-0.299389622968906,0.333,-3.003003003003,"incongruent_most_incon"
97,1,344,"incongruent","most_incon",2,-0.48713508937879,-2.90697674418605,18,-0.213849730692075,0.387,-2.58397932816537,"incongruent_most_incon"
97,1,367,"congruent","most_incon",2,-0.465484640961955,-2.72479564032698,19,-0.128309838415245,0.344,-2.90697674418605,"congruent"
97,1,341,"incongruent","most_incon",2,-0.44383419254512,-2.93255131964809,20,-0.0427699461384151,0.367,-2.72479564032698,"incongruent_most_incon"
97,1,354,"congruent","most_incon",2,-0.422183744128285,-2.82485875706215,21,0.0427699461384151,0.341,-2.93255131964809,"congruent"
97,1,328,"incongruent","most_incon",2,-0.40053329571145,-3.04878048780488,22,0.128309838415245,0.354,-2.82485875706215,"incongruent_most_incon"
97,1,358,"incongruent","most_incon",2,-0.378882847294614,-2.79329608938547,23,0.213849730692075,0.328,-3.04878048780488,"incongruent_most_incon"
97,1,316,"congruent","most_incon",2,-0.357232398877779,-3.16455696202532,24,0.299389622968906,0.358,-2.79329608938547,"congruent"
97,1,378,"incongruent","most_incon",2,-0.335581950460944,-2.64550264550265,25,0.384929515245736,0.316,-3.16455696202532,"incongruent_most_incon"
97,1,336,"congruent","most_incon",2,-0.313931502044109,-2.97619047619048,26,0.470469407522566,0.378,-2.64550264550265,"congruent"
97,1,326,"incongruent","most_incon",2,-0.292281053627274,-3.06748466257669,27,0.556009299799396,0.336,-2.97619047619048,"incongruent_most_incon"
97,1,308,"incongruent","most_incon",2,-0.270630605210439,-3.24675324675325,28,0.641549192076226,0.326,-3.06748466257669,"incongruent_most_incon"
97,1,345,"congruent","most_incon",2,-0.248980156793604,-2.89855072463768,29,0.727089084353056,0.308,-3.24675324675325,"congruent"
97,1,311,"incongruent","most_incon",2,-0.227329708376769,-3.21543408360129,30,0.812628976629887,0.345,-2.89855072463768,"incongruent_most_incon"
97,1,390,"incongruent","most_incon",2,-0.205679259959934,-2.56410256410256,31,0.898168868906717,0.311,-3.21543408360129,"incongruent_most_incon"
97,1,340,"incongruent","most_incon",2,-0.184028811543098,-2.94117647058824,32,0.983708761183547,0.39,-2.56410256410256,"incongruent_most_incon"
97,1,482,"incongruent","most_incon",2,-0.162378363126263,-2.0746887966805,33,1.06924865346038,0.34,-2.94117647058824,"incongruent_most_incon"
97,1,399,"incongruent","most_incon",2,-0.140727914709428,-2.5062656641604,34,1.15478854573721,0.482,-2.0746887966805,"incongruent_most_incon"
97,1,349,"incongruent","most_incon",2,-0.119077466292593,-2.86532951289398,35,1.24032843801404,0.399,-2.5062656641604,"incongruent_most_incon"
97,1,331,"congruent","most_incon",2,-0.097427017875758,-3.02114803625378,36,1.32586833029087,0.349,-2.86532951289398,"congruent"
97,1,353,"congruent","most_incon",2,-0.0757765694589229,-2.8328611898017,37,1.4114082225677,0.331,-3.02114803625378,"congruent"
97,1,391,"congruent","most_incon",2,-0.0541261210420878,-2.55754475703325,38,1.49694811484453,0.353,-2.8328611898017,"congruent"
97,1,340,"incongruent","most_incon",2,-0.0324756726252527,-2.94117647058824,39,1.58248800712136,0.391,-2.55754475703325,"incongruent_most_incon"
97,1,339,"incongruent","most_incon",2,-0.0108252242084176,-2.94985250737463,40,1.66802789939819,0.34,-2.94117647058824,"incongruent_most_incon"
97,1,383,"incongruent","most_incon",3,0.0108252242084176,-2.61096605744125,1,-1.66802789939819,NA,NA,"incongruent_most_incon"
97,1,357,"congruent","most_incon",3,0.0324756726252527,-2.80112044817927,2,-1.58248800712136,0.383,-2.61096605744125,"congruent"
