"subj_idx","response","rt","cond","stim","stim_cond","trial_z","rt_log_trim_grp","prev_rt","block_trial"
16,1,272,"FiveGo","Go","Go_FiveGo",-1.66708236323628,2.4345689040342,0.502,5
16,1,0,"FiveGo","NoGo","NoGo_FiveGo",-1.65264874970177,0,0,6
16,1,238,"SevenGo","Go","Go_SevenGo",-1.63821513616726,2.37657695705651,0.443,1
16,1,282,"SevenGo","Go","Go_SevenGo",-1.62378152263274,2.45024910831936,0.335,2
16,1,253,"SevenGo","Go","Go_SevenGo",-1.60934790909823,2.40312052117582,0.474,3
16,1,272,"SevenGo","Go","Go_SevenGo",-1.59491429556372,2.4345689040342,0,4
16,1,235,"SevenGo","Go","Go_SevenGo",-1.5804806820292,2.37106786227174,0,5
16,1,254,"SevenGo","Go","Go_SevenGo",-1.56604706849469,2.40483371661994,0,6
16,1,281,"SevenGo","Go","Go_SevenGo",-1.55161345496018,2.44870631990508,0.639,7
16,1,0,"SevenGo","NoGo","NoGo_SevenGo",-1.53717984142566,0,0.554,8
16,1,207,"ThreeGo","Go","Go_ThreeGo",-1.52274622789115,2.31597034545692,0.524,1
16,1,314,"ThreeGo","Go","Go_ThreeGo",-1.50831261435664,2.49692964807321,0.456,2
16,1,262,"ThreeGo","Go","Go_ThreeGo",-1.49387900082212,2.41830129131975,1.067,3
16,1,0,"ThreeGo","NoGo","NoGo_ThreeGo",-1.47944538728761,0,0.63,4
16,1,0,"OneGo","NoGo","NoGo_OneGo",-1.45057816021858,0,0,2
16,1,314,"OneGo","Go","Go_OneGo",-1.43614454668407,2.49692964807321,0,3
16,1,0,"OneGo","NoGo","NoGo_OneGo",-1.42171093314956,0,1.115,4
16,1,296,"FiveGo","Go","Go_FiveGo",-1.40727731961504,2.47129171105894,0.373,7
16,1,323,"FiveGo","Go","Go_FiveGo",-1.39284370608053,2.5092025223311,0.649,8
16,1,335,"FiveGo","Go","Go_FiveGo",-1.37841009254602,2.52504480703685,0.436,9
16,1,314,"FiveGo","Go","Go_FiveGo",-1.3639764790115,2.49692964807321,0.447,10
16,1,317,"FiveGo","Go","Go_FiveGo",-1.34954286547699,2.50105926221775,0.474,11
16,0,304,"FiveGo","NoGo","NoGo_FiveGo",-1.33510925194248,2.48287358360875,0,12
16,1,323,"ThreeGo","Go","Go_ThreeGo",-1.32067563840796,2.5092025223311,0.856,5
16,1,359,"ThreeGo","Go","Go_ThreeGo",-1.30624202487345,2.55509444857832,0.564,6
16,1,337,"ThreeGo","Go","Go_ThreeGo",-1.29180841133894,2.52762990087134,0.454,7
16,1,0,"ThreeGo","NoGo","NoGo_ThreeGo",-1.27737479780442,0,0,8
16,1,232,"SevenGo","Go","Go_SevenGo",-1.26294118426991,2.3654879848909,0.853,9
16,1,315,"SevenGo","Go","Go_SevenGo",-1.2485075707354,2.4983105537896,1.096,10
16,1,301,"SevenGo","Go","Go_SevenGo",-1.23407395720088,2.47856649559384,0.811,11
16,1,313,"SevenGo","Go","Go_SevenGo",-1.21964034366637,2.49554433754645,0.902,12
16,1,364,"SevenGo","Go","Go_SevenGo",-1.20520673013186,2.56110138364906,1.001,13
16,1,288,"SevenGo","Go","Go_SevenGo",-1.19077311659734,2.45939248775923,0,14
16,1,306,"SevenGo","Go","Go_SevenGo",-1.17633950306283,2.48572142648158,0.871,15
16,1,0,"SevenGo","NoGo","NoGo_SevenGo",-1.16190588952832,0,0,16
16,1,257,"SevenGo","Go","Go_SevenGo",-1.1474722759938,2.40993312333129,0.51,17
16,1,284,"SevenGo","Go","Go_SevenGo",-1.13303866245929,2.45331834004704,0,18
16,1,278,"SevenGo","Go","Go_SevenGo",-1.11860504892478,2.44404479591808,0.636,19
16,1,330,"SevenGo","Go","Go_SevenGo",-1.10417143539027,2.51851393987789,0.911,20
16,1,309,"SevenGo","Go","Go_SevenGo",-1.08973782185575,2.48995847942483,0,21
16,1,320,"SevenGo","Go","Go_SevenGo",-1.07530420832124,2.50514997831991,0,22
16,1,387,"SevenGo","Go","Go_SevenGo",-1.06087059478673,2.58771096501891,0,23
16,1,0,"SevenGo","NoGo","NoGo_SevenGo",-1.04643698125221,0,0.435,24
16,1,306,"FiveGo","Go","Go_FiveGo",-1.0320033677177,2.48572142648158,0.575,13
16,1,317,"FiveGo","Go","Go_FiveGo",-1.01756975418319,2.50105926221775,0.834,14
16,1,367,"FiveGo","Go","Go_FiveGo",-1.00313614064867,2.56466606425209,1.117,15
16,1,331,"FiveGo","Go","Go_FiveGo",-0.988702527114159,2.51982799377572,1.256,16
16,1,334,"FiveGo","Go","Go_FiveGo",-0.974268913579646,2.52374646681156,0.555,17
16,1,0,"FiveGo","NoGo","NoGo_FiveGo",-0.959835300045133,0,0.847,18
16,1,268,"ThreeGo","Go","Go_ThreeGo",-0.945401686510619,2.42813479402879,1.049,9
16,1,327,"ThreeGo","Go","Go_ThreeGo",-0.930968072976106,2.51454775266029,0,10
16,1,290,"ThreeGo","Go","Go_ThreeGo",-0.916534459441593,2.46239799789896,0,11
16,1,0,"ThreeGo","NoGo","NoGo_ThreeGo",-0.902100845907079,0,0.563,12
16,1,272,"OneGo","Go","Go_OneGo",-0.887667232372566,2.4345689040342,0.765,5
16,0,284,"OneGo","NoGo","NoGo_OneGo",-0.873233618838053,2.45331834004704,0,6
16,1,455,"OneGo","Go","Go_OneGo",-0.85880000530354,2.65801139665711,0.844,7
16,1,0,"OneGo","NoGo","NoGo_OneGo",-0.844366391769026,0,0,8
16,1,261,"FiveGo","Go","Go_FiveGo",-0.829932778234513,2.41664050733828,1.154,19
16,1,360,"FiveGo","Go","Go_FiveGo",-0.8154991647,2.55630250076729,0,20
16,1,363,"FiveGo","Go","Go_FiveGo",-0.801065551165487,2.55990662503611,0,21
16,1,359,"FiveGo","Go","Go_FiveGo",-0.786631937630973,2.55509444857832,0,22
16,1,338,"FiveGo","Go","Go_FiveGo",-0.77219832409646,2.52891670027765,0.638,23
16,1,0,"FiveGo","NoGo","NoGo_FiveGo",-0.757764710561947,0,0.578,24
16,1,288,"SevenGo","Go","Go_SevenGo",-0.743331097027433,2.45939248775923,0.637,25
16,1,259,"SevenGo","Go","Go_SevenGo",-0.72889748349292,2.41329976408125,0,26
16,1,278,"SevenGo","Go","Go_SevenGo",-0.714463869958407,2.44404479591808,0,27
16,1,385,"SevenGo","Go","Go_SevenGo",-0.700030256423894,2.5854607295085,0,28
16,1,348,"SevenGo","Go","Go_SevenGo",-0.68559664288938,2.54157924394658,0,29
16,1,304,"SevenGo","Go","Go_SevenGo",-0.671163029354867,2.48287358360875,0,30
16,1,250,"SevenGo","Go","Go_SevenGo",-0.656729415820354,2.39794000867204,0,31
16,1,0,"SevenGo","NoGo","NoGo_SevenGo",-0.64229580228584,0,0,32
16,1,241,"ThreeGo","Go","Go_ThreeGo",-0.627862188751327,2.38201704257487,0,13
16,1,284,"ThreeGo","Go","Go_ThreeGo",-0.613428575216814,2.45331834004704,0.898,14
16,1,336,"ThreeGo","Go","Go_ThreeGo",-0.598994961682301,2.52633927738984,0.733,15
16,1,0,"ThreeGo","NoGo","NoGo_ThreeGo",-0.584561348147787,0,0,16
16,1,401,"SevenGo","Go","Go_SevenGo",-0.570127734613274,2.60314437262018,1.165,33
16,1,324,"SevenGo","Go","Go_SevenGo",-0.555694121078761,2.51054501020661,1.057,34
16,1,302,"SevenGo","Go","Go_SevenGo",-0.541260507544248,2.48000694295715,0.595,35
16,1,410,"SevenGo","Go","Go_SevenGo",-0.526826894009734,2.61278385671974,0.518,36
16,1,325,"SevenGo","Go","Go_SevenGo",-0.512393280475221,2.51188336097887,0.45,37
16,1,312,"SevenGo","Go","Go_SevenGo",-0.497959666940708,2.49415459401844,0.749,38
16,1,323,"SevenGo","Go","Go_SevenGo",-0.483526053406195,2.5092025223311,1.079,39
16,1,0,"SevenGo","NoGo","NoGo_SevenGo",-0.469092439871681,0,0,40
16,1,234,"FiveGo","Go","Go_FiveGo",-0.454658826337168,2.36921585741014,0.726,25
16,1,261,"FiveGo","Go","Go_FiveGo",-0.440225212802655,2.41664050733828,0.946,26
16,1,311,"FiveGo","Go","Go_FiveGo",-0.425791599268141,2.49276038902684,1.044,27
16,1,331,"FiveGo","Go","Go_FiveGo",-0.411357985733628,2.51982799377572,1.591,28
16,1,294,"FiveGo","Go","Go_FiveGo",-0.396924372199115,2.46834733041216,1.739,29
16,1,0,"FiveGo","NoGo","NoGo_FiveGo",-0.382490758664602,0,1.733,30
16,1,252,"ThreeGo","Go","Go_ThreeGo",-0.368057145130088,2.40140054078154,1.016,17
16,1,303,"ThreeGo","Go","Go_ThreeGo",-0.353623531595575,2.4814426285023,0,18
16,1,395,"ThreeGo","Go","Go_ThreeGo",-0.339189918061062,2.59659709562646,0,19
16,1,0,"ThreeGo","NoGo","NoGo_ThreeGo",-0.324756304526549,0,0,20
16,1,280,"OneGo","Go","Go_OneGo",-0.310322690992035,2.44715803134222,0,9
16,0,228,"OneGo","NoGo","NoGo_OneGo",-0.295889077457522,2.35793484700045,0,10
16,1,287,"OneGo","Go","Go_OneGo",-0.281455463923009,2.45788189673399,0.892,11
16,1,0,"OneGo","NoGo","NoGo_OneGo",-0.267021850388496,0,0,12
16,1,254,"SevenGo","Go","Go_SevenGo",-0.252588236853982,2.40483371661994,1.337,41
16,1,464,"SevenGo","Go","Go_SevenGo",-0.238154623319469,2.66651798055488,0,42
16,1,460,"SevenGo","Go","Go_SevenGo",-0.223721009784956,2.66275783168157,0.4,43
16,1,359,"SevenGo","Go","Go_SevenGo",-0.209287396250442,2.55509444857832,0.651,44
16,1,393,"SevenGo","Go","Go_SevenGo",-0.194853782715929,2.59439255037543,0.598,45
16,1,253,"SevenGo","Go","Go_SevenGo",-0.180420169181416,2.40312052117582,0.577,46
16,1,296,"SevenGo","Go","Go_SevenGo",-0.165986555646903,2.47129171105894,0.493,47
16,1,0,"SevenGo","NoGo","NoGo_SevenGo",-0.151552942112389,0,0.544,48
16,1,247,"ThreeGo","Go","Go_ThreeGo",-0.137119328577876,2.39269695325967,0.474,21
16,1,281,"ThreeGo","Go","Go_ThreeGo",-0.122685715043363,2.44870631990508,0,22
16,1,268,"ThreeGo","Go","Go_ThreeGo",-0.10825210150885,2.42813479402879,0.417,23
16,1,0,"ThreeGo","NoGo","NoGo_ThreeGo",-0.0938184879743363,0,0,24
16,1,306,"FiveGo","Go","Go_FiveGo",-0.079384874439823,2.48572142648158,0.279,31
16,1,254,"FiveGo","Go","Go_FiveGo",-0.0649512609053097,2.40483371661994,0.778,32
16,1,329,"FiveGo","Go","Go_FiveGo",-0.0505176473707964,2.51719589794997,0.741,33
16,1,324,"FiveGo","Go","Go_FiveGo",-0.0360840338362832,2.51054501020661,0.929,34
16,1,359,"FiveGo","Go","Go_FiveGo",-0.0216504203017699,2.55509444857832,1.051,35
16,0,250,"FiveGo","NoGo","NoGo_FiveGo",-0.00721680676725664,2.39794000867204,0,36
16,1,341,"FiveGo","Go","Go_FiveGo",0.00721680676725664,2.5327543789925,0.506,37
16,1,449,"FiveGo","Go","Go_FiveGo",0.0216504203017699,2.65224634100332,0.821,38
16,1,363,"FiveGo","Go","Go_FiveGo",0.0360840338362832,2.55990662503611,0.824,39
16,1,359,"FiveGo","Go","Go_FiveGo",0.0505176473707964,2.55509444857832,0.963,40
16,1,410,"FiveGo","Go","Go_FiveGo",0.0649512609053097,2.61278385671974,1.142,41
16,1,0,"FiveGo","NoGo","NoGo_FiveGo",0.079384874439823,0,1.138,42
16,1,296,"OneGo","Go","Go_OneGo",0.0938184879743363,2.47129171105894,1.572,13
16,0,251,"OneGo","NoGo","NoGo_OneGo",0.10825210150885,2.39967372148104,0,14
16,1,262,"SevenGo","Go","Go_SevenGo",0.122685715043363,2.41830129131975,0.587,49
16,1,322,"SevenGo","Go","Go_SevenGo",0.137119328577876,2.50785587169583,0.862,50
16,1,284,"SevenGo","Go","Go_SevenGo",0.151552942112389,2.45331834004704,1.041,51
16,1,295,"SevenGo","Go","Go_SevenGo",0.165986555646903,2.46982201597816,0.804,52
16,1,371,"SevenGo","Go","Go_SevenGo",0.180420169181416,2.56937390961505,0.519,53
16,1,342,"SevenGo","Go","Go_SevenGo",0.194853782715929,2.53402610605613,0,54
16,1,314,"SevenGo","Go","Go_SevenGo",0.209287396250442,2.49692964807321,0.43,55
16,1,0,"SevenGo","NoGo","NoGo_SevenGo",0.223721009784956,0,0.648,56
16,1,263,"ThreeGo","Go","Go_ThreeGo",0.238154623319469,2.41995574848976,0.588,25
16,1,299,"ThreeGo","Go","Go_ThreeGo",0.252588236853982,2.47567118832443,0,26
16,1,333,"ThreeGo","Go","Go_ThreeGo",0.267021850388496,2.52244423350632,0,27
16,1,0,"ThreeGo","NoGo","NoGo_ThreeGo",0.281455463923009,0,0.333,28
16,1,292,"FiveGo","Go","Go_FiveGo",0.295889077457522,2.46538285144842,0.48,43
16,1,287,"FiveGo","Go","Go_FiveGo",0.310322690992035,2.45788189673399,0.484,44
16,1,283,"FiveGo","Go","Go_FiveGo",0.324756304526549,2.45178643552429,0.71,45
16,1,317,"FiveGo","Go","Go_FiveGo",0.339189918061062,2.50105926221775,0.993,46
16,1,320,"FiveGo","Go","Go_FiveGo",0.353623531595575,2.50514997831991,1.061,47
16,1,0,"FiveGo","NoGo","NoGo_FiveGo",0.368057145130088,0,0,48
16,1,295,"ThreeGo","Go","Go_ThreeGo",0.382490758664602,2.46982201597816,0,29
16,1,577,"ThreeGo","Go","Go_ThreeGo",0.396924372199115,2.76117581315573,0,30
16,1,373,"ThreeGo","Go","Go_ThreeGo",0.411357985733628,2.57170883180869,0,31
16,1,0,"ThreeGo","NoGo","NoGo_ThreeGo",0.425791599268141,0,0,32
16,1,283,"SevenGo","Go","Go_SevenGo",0.440225212802655,2.45178643552429,0.336,57
16,1,310,"SevenGo","Go","Go_SevenGo",0.454658826337168,2.49136169383427,0.386,58
16,1,313,"SevenGo","Go","Go_SevenGo",0.469092439871681,2.49554433754645,0.47,59
16,1,317,"SevenGo","Go","Go_SevenGo",0.483526053406195,2.50105926221775,0,60
16,1,328,"SevenGo","Go","Go_SevenGo",0.497959666940708,2.51587384371168,0.508,61
16,1,338,"SevenGo","Go","Go_SevenGo",0.512393280475221,2.52891670027765,1.335,62
16,1,318,"SevenGo","Go","Go_SevenGo",0.526826894009734,2.50242711998443,0.81,63
16,1,0,"SevenGo","NoGo","NoGo_SevenGo",0.541260507544248,0,0.438,64
16,1,404,"OneGo","Go","Go_OneGo",0.555694121078761,2.60638136511061,0.481,15
16,1,0,"OneGo","NoGo","NoGo_OneGo",0.570127734613274,0,0,16
16,1,407,"OneGo","Go","Go_OneGo",0.584561348147787,2.60959440922522,0.973,17
16,0,339,"OneGo","NoGo","NoGo_OneGo",0.598994961682301,2.53019969820308,0.344,18
16,1,341,"ThreeGo","Go","Go_ThreeGo",0.613428575216814,2.5327543789925,0.523,33
16,1,345,"ThreeGo","Go","Go_ThreeGo",0.627862188751327,2.53781909507327,0.67,34
16,1,428,"ThreeGo","Go","Go_ThreeGo",0.64229580228584,2.63144376901317,0.761,35
16,1,0,"ThreeGo","NoGo","NoGo_ThreeGo",0.656729415820354,0,0,36
16,1,322,"SevenGo","Go","Go_SevenGo",0.671163029354867,2.50785587169583,0.503,65
16,1,421,"SevenGo","Go","Go_SevenGo",0.68559664288938,2.62428209583567,0.674,66
16,1,368,"SevenGo","Go","Go_SevenGo",0.700030256423894,2.56584781867352,1.014,67
16,1,340,"SevenGo","Go","Go_SevenGo",0.714463869958407,2.53147891704225,0.793,68
16,1,374,"SevenGo","Go","Go_SevenGo",0.72889748349292,2.57287160220048,0.563,69
16,1,370,"SevenGo","Go","Go_SevenGo",0.743331097027433,2.56820172406699,0,70
16,1,509,"SevenGo","Go","Go_SevenGo",0.757764710561947,2.70671778233676,0.562,71
16,0,416,"SevenGo","NoGo","NoGo_SevenGo",0.77219832409646,2.61909333062674,0.55,72
16,1,411,"FiveGo","Go","Go_FiveGo",0.786631937630973,2.61384182187607,0.768,49
16,1,334,"FiveGo","Go","Go_FiveGo",0.801065551165487,2.52374646681156,0.523,50
16,1,345,"FiveGo","Go","Go_FiveGo",0.8154991647,2.53781909507327,0.639,51
16,1,413,"FiveGo","Go","Go_FiveGo",0.829932778234513,2.6159500516564,0.826,52
16,1,343,"FiveGo","Go","Go_FiveGo",0.844366391769026,2.53529412004277,1.108,53
16,1,0,"FiveGo","NoGo","NoGo_FiveGo",0.85880000530354,0,0,54
16,1,382,"FiveGo","Go","Go_FiveGo",0.873233618838053,2.58206336291171,0,55
16,1,385,"FiveGo","Go","Go_FiveGo",0.887667232372566,2.5854607295085,0.518,56
16,1,341,"FiveGo","Go","Go_FiveGo",0.902100845907079,2.5327543789925,0.537,57
16,1,335,"FiveGo","Go","Go_FiveGo",0.916534459441593,2.52504480703685,0,58
16,1,314,"FiveGo","Go","Go_FiveGo",0.930968072976106,2.49692964807321,0.696,59
16,1,0,"FiveGo","NoGo","NoGo_FiveGo",0.945401686510619,0,0.707,60
16,1,560,"ThreeGo","Go","Go_ThreeGo",0.959835300045133,2.7481880270062,0.941,37
16,1,347,"ThreeGo","Go","Go_ThreeGo",0.974268913579646,2.54032947479087,0.633,38
16,1,247,"ThreeGo","Go","Go_ThreeGo",0.988702527114159,2.39269695325967,0.868,39
16,1,0,"ThreeGo","NoGo","NoGo_ThreeGo",1.00313614064867,0,0,40
16,1,349,"SevenGo","Go","Go_SevenGo",1.01756975418319,2.54282542695918,0,73
16,1,568,"SevenGo","Go","Go_SevenGo",1.0320033677177,2.75434833571102,0,74
16,1,299,"SevenGo","Go","Go_SevenGo",1.04643698125221,2.47567118832443,1.105,75
16,1,327,"SevenGo","Go","Go_SevenGo",1.06087059478673,2.51454775266029,0.572,76
16,1,290,"SevenGo","Go","Go_SevenGo",1.07530420832124,2.46239799789896,0.406,77
16,1,380,"SevenGo","Go","Go_SevenGo",1.08973782185575,2.57978359661681,0.402,78
16,1,336,"SevenGo","Go","Go_SevenGo",1.10417143539027,2.52633927738984,0.437,79
16,1,0,"SevenGo","NoGo","NoGo_SevenGo",1.11860504892478,0,0,80
16,1,278,"OneGo","Go","Go_OneGo",1.13303866245929,2.44404479591808,0.667,19
16,1,0,"OneGo","NoGo","NoGo_OneGo",1.1474722759938,0,0,20
16,1,332,"FiveGo","Go","Go_FiveGo",1.16190588952832,2.52113808370404,0.585,61
16,1,528,"FiveGo","Go","Go_FiveGo",1.17633950306283,2.72263392253381,0,62
16,1,347,"FiveGo","Go","Go_FiveGo",1.19077311659734,2.54032947479087,0.655,63
16,1,397,"FiveGo","Go","Go_FiveGo",1.20520673013186,2.59879050676312,0.419,64
16,1,449,"FiveGo","Go","Go_FiveGo",1.21964034366637,2.65224634100332,0.598,65
16,1,0,"FiveGo","NoGo","NoGo_FiveGo",1.23407395720088,0,0,66
16,1,279,"SevenGo","Go","Go_SevenGo",1.2485075707354,2.4456042032736,0,81
16,1,338,"SevenGo","Go","Go_SevenGo",1.26294118426991,2.52891670027765,0.511,82
16,1,413,"SevenGo","Go","Go_SevenGo",1.27737479780442,2.6159500516564,1.85,83
16,1,353,"SevenGo","Go","Go_SevenGo",1.29180841133894,2.54777470538782,0,84
16,1,540,"SevenGo","Go","Go_SevenGo",1.30624202487345,2.73239375982297,0,85
16,1,454,"SevenGo","Go","Go_SevenGo",1.32067563840796,2.6570558528571,0.34,86
16,1,402,"SevenGo","Go","Go_SevenGo",1.33510925194248,2.60422605308447,0.583,87
16,1,0,"SevenGo","NoGo","NoGo_SevenGo",1.34954286547699,0,0,88
16,1,400,"ThreeGo","Go","Go_ThreeGo",1.3639764790115,2.60205999132796,0.637,41
16,1,323,"ThreeGo","Go","Go_ThreeGo",1.37841009254602,2.5092025223311,0.688,42
16,1,270,"ThreeGo","Go","Go_ThreeGo",1.39284370608053,2.43136376415899,0.443,43
16,1,0,"ThreeGo","NoGo","NoGo_ThreeGo",1.40727731961504,0,0.791,44
16,1,229,"OneGo","Go","Go_OneGo",1.42171093314956,2.35983548233989,0.569,21
16,1,0,"OneGo","NoGo","NoGo_OneGo",1.43614454668407,0,0,22
16,1,307,"SevenGo","Go","Go_SevenGo",1.45057816021858,2.48713837547719,1.128,89
16,1,302,"SevenGo","Go","Go_SevenGo",1.4650117737531,2.48000694295715,1.243,90
16,1,305,"SevenGo","Go","Go_SevenGo",1.47944538728761,2.48429983934679,1.382,91
16,1,316,"SevenGo","Go","Go_SevenGo",1.49387900082212,2.4996870826184,0,92
16,1,231,"SevenGo","Go","Go_SevenGo",1.50831261435664,2.36361197989214,0,93
16,1,282,"SevenGo","Go","Go_SevenGo",1.52274622789115,2.45024910831936,0.624,94
16,1,422,"SevenGo","Go","Go_SevenGo",1.53717984142566,2.62531245096167,0.626,95
16,1,0,"SevenGo","NoGo","NoGo_SevenGo",1.55161345496018,0,0.39,96
16,1,228,"FiveGo","Go","Go_FiveGo",1.56604706849469,2.35793484700045,1.281,67
16,1,247,"FiveGo","Go","Go_FiveGo",1.5804806820292,2.39269695325967,0,68
16,1,282,"FiveGo","Go","Go_FiveGo",1.59491429556372,2.45024910831936,0,69
16,1,277,"FiveGo","Go","Go_FiveGo",1.60934790909823,2.44247976906445,0,70
16,1,280,"FiveGo","Go","Go_FiveGo",1.62378152263274,2.44715803134222,0.549,71
16,0,267,"FiveGo","NoGo","NoGo_FiveGo",1.63821513616726,2.42651126136458,0.577,72
16,1,279,"ThreeGo","Go","Go_ThreeGo",1.65264874970177,2.4456042032736,1.091,45
16,1,289,"ThreeGo","Go","Go_ThreeGo",1.66708236323628,2.46089784275655,0.958,46
16,1,269,"ThreeGo","Go","Go_ThreeGo",1.6815159767708,2.42975228000241,0.738,47
16,0,320,"ThreeGo","NoGo","NoGo_ThreeGo",1.69594959030531,2.50514997831991,0.677,48
16,1,419,"OneGo","Go","Go_OneGo",1.71038320383982,2.6222140229663,1.088,23
16,1,0,"OneGo","NoGo","NoGo_OneGo",1.72481681737434,0,0,24
17,1,375,"OneGo","Go","Go_OneGo",-1.72481681737434,2.57403126772772,0.372,1
17,1,0,"OneGo","NoGo","NoGo_OneGo",-1.71038320383982,0,0.303,2
17,1,478,"SevenGo","Go","Go_SevenGo",-1.69594959030531,2.67942789661212,0.298,1
17,1,465,"SevenGo","Go","Go_SevenGo",-1.6815159767708,2.66745295288995,0.301,2
17,1,339,"SevenGo","Go","Go_SevenGo",-1.66708236323628,2.53019969820308,0.272,3
17,1,367,"SevenGo","Go","Go_SevenGo",-1.65264874970177,2.56466606425209,0,4
17,1,442,"SevenGo","Go","Go_SevenGo",-1.63821513616726,2.64542226934909,0.238,5
17,1,430,"SevenGo","Go","Go_SevenGo",-1.62378152263274,2.63346845557959,0.282,6
17,1,336,"SevenGo","Go","Go_SevenGo",-1.60934790909823,2.52633927738984,0.253,7
17,1,0,"SevenGo","NoGo","NoGo_SevenGo",-1.59491429556372,0,0.272,8
17,1,351,"ThreeGo","Go","Go_ThreeGo",-1.5804806820292,2.54530711646582,0.235,1
17,1,386,"ThreeGo","Go","Go_ThreeGo",-1.56604706849469,2.58658730467176,0.254,2
17,1,356,"ThreeGo","Go","Go_ThreeGo",-1.55161345496018,2.55144999797288,0.281,3
17,1,0,"ThreeGo","NoGo","NoGo_ThreeGo",-1.53717984142566,0,0,4
17,1,435,"FiveGo","Go","Go_FiveGo",-1.52274622789115,2.63848925695464,0.207,1
17,1,423,"FiveGo","Go","Go_FiveGo",-1.50831261435664,2.62634036737504,0.314,2
17,1,489,"FiveGo","Go","Go_FiveGo",-1.49387900082212,2.68930885912362,0.262,3
17,1,404,"FiveGo","Go","Go_FiveGo",-1.47944538728761,2.60638136511061,0,4
17,1,408,"FiveGo","Go","Go_FiveGo",-1.4650117737531,2.61066016308988,0.052,5
17,1,0,"FiveGo","NoGo","NoGo_FiveGo",-1.45057816021858,0,0,6
17,1,485,"OneGo","Go","Go_OneGo",-1.43614454668407,2.68574173860226,0.314,3
17,1,0,"OneGo","NoGo","NoGo_OneGo",-1.42171093314956,0,0,4
17,1,340,"ThreeGo","Go","Go_ThreeGo",-1.40727731961504,2.53147891704225,0.296,5
17,1,471,"ThreeGo","Go","Go_ThreeGo",-1.39284370608053,2.6730209071289,0.323,6
17,1,378,"ThreeGo","Go","Go_ThreeGo",-1.37841009254602,2.57749179983723,0.335,7
17,1,0,"ThreeGo","NoGo","NoGo_ThreeGo",-1.3639764790115,0,0.314,8
17,1,417,"FiveGo","Go","Go_FiveGo",-1.34954286547699,2.62013605497376,0.317,7
17,1,508,"FiveGo","Go","Go_FiveGo",-1.33510925194248,2.70586371228392,0.304,8
17,1,359,"FiveGo","Go","Go_FiveGo",-1.32067563840796,2.55509444857832,0.323,9
17,1,418,"FiveGo","Go","Go_FiveGo",-1.30624202487345,2.62117628177504,0.359,10
17,1,381,"FiveGo","Go","Go_FiveGo",-1.29180841133894,2.58092497567562,0.337,11
17,1,0,"FiveGo","NoGo","NoGo_FiveGo",-1.27737479780442,0,0,12
17,1,484,"SevenGo","Go","Go_SevenGo",-1.26294118426991,2.68484536164441,0.232,9
17,1,374,"SevenGo","Go","Go_SevenGo",-1.2485075707354,2.57287160220048,0.315,10
17,1,354,"SevenGo","Go","Go_SevenGo",-1.23407395720088,2.54900326202579,0.301,11
17,1,509,"SevenGo","Go","Go_SevenGo",-1.21964034366637,2.70671778233676,0.313,12
17,1,424,"SevenGo","Go","Go_SevenGo",-1.20520673013186,2.62736585659273,0.364,13
17,1,371,"SevenGo","Go","Go_SevenGo",-1.19077311659734,2.56937390961505,0.288,14
17,1,318,"SevenGo","Go","Go_SevenGo",-1.17633950306283,2.50242711998443,0.306,15
17,0,337,"SevenGo","NoGo","NoGo_SevenGo",-1.16190588952832,2.52762990087134,0,16
17,1,341,"SevenGo","Go","Go_SevenGo",-1.1474722759938,2.5327543789925,0.257,17
17,1,319,"SevenGo","Go","Go_SevenGo",-1.13303866245929,2.50379068305718,0.284,18
17,1,370,"SevenGo","Go","Go_SevenGo",-1.11860504892478,2.56820172406699,0.278,19
17,1,334,"SevenGo","Go","Go_SevenGo",-1.10417143539027,2.52374646681156,0.33,20
17,1,377,"SevenGo","Go","Go_SevenGo",-1.08973782185575,2.57634135020579,0.309,21
17,1,340,"SevenGo","Go","Go_SevenGo",-1.07530420832124,2.53147891704225,0.32,22
17,1,319,"SevenGo","Go","Go_SevenGo",-1.06087059478673,2.50379068305718,0.387,23
17,1,0,"SevenGo","NoGo","NoGo_SevenGo",-1.04643698125221,0,0,24
17,1,342,"ThreeGo","Go","Go_ThreeGo",-1.0320033677177,2.53402610605613,0.306,9
17,1,344,"ThreeGo","Go","Go_ThreeGo",-1.01756975418319,2.53655844257153,0.317,10
17,1,323,"ThreeGo","Go","Go_ThreeGo",-1.00313614064867,2.5092025223311,0.367,11
17,1,0,"ThreeGo","NoGo","NoGo_ThreeGo",-0.988702527114159,0,0.331,12
17,1,394,"OneGo","Go","Go_OneGo",-0.974268913579646,2.59549622182557,0.334,5
17,1,0,"OneGo","NoGo","NoGo_OneGo",-0.959835300045133,0,0,6
17,1,352,"FiveGo","Go","Go_FiveGo",-0.945401686510619,2.54654266347813,0.268,13
17,1,355,"FiveGo","Go","Go_FiveGo",-0.930968072976106,2.55022835305509,0.327,14
17,1,311,"FiveGo","Go","Go_FiveGo",-0.916534459441593,2.49276038902684,0.29,15
17,1,361,"FiveGo","Go","Go_FiveGo",-0.902100845907079,2.55750720190566,0,16
17,1,412,"FiveGo","Go","Go_FiveGo",-0.887667232372566,2.61489721603313,0.272,17
17,1,0,"FiveGo","NoGo","NoGo_FiveGo",-0.873233618838053,0,0.284,18
17,1,371,"FiveGo","Go","Go_FiveGo",-0.85880000530354,2.56937390961505,0.455,19
