"subj_idx","response","rt","stim","cond","trial_z","rt_log_trim_grp","prev_rt"
26,1,1056,"positive","no_conflict",-1.13393914372394,3.02366391819779,1.504
26,1,1087,"negative_rc","conflict",-1.08583263459626,3.03622954408629,1.056
26,1,622,"negative_highly_familiar","conflict",-1.03772612546857,2.79379038469082,1.087
26,1,1205,"positive","no_conflict",-0.989619616340893,3.08098704691089,0.622
26,0,1356,"positive","no_conflict",-0.94151310721321,3.13225968953104,1.205
26,1,939,"negative_unfamiliar","no_conflict",-0.893406598085528,2.97266559226611,1.356
26,1,1098,"positive","no_conflict",-0.845300088957846,3.04060234011407,0.939
26,1,1714,"negative_highly_familiar","conflict",-0.797193579830163,3.23401081758718,1.098
26,1,833,"positive","no_conflict",-0.749087070702481,2.92064500140679,1.714
26,1,848,"negative_familiar","conflict",-0.700980561574799,2.92839585225671,0.833
26,1,951,"negative_unfamiliar","no_conflict",-0.652874052447117,2.97818051693741,0.848
26,1,542,"positive","no_conflict",-0.604767543319434,2.73399928653839,0.951
26,1,701,"negative_highly_familiar","conflict",-0.556661034191752,2.84571801796666,0.542
26,1,700,"positive","no_conflict",-0.50855452506407,2.84509804001426,0.701
26,1,971,"negative_familiar","conflict",-0.460448015936387,2.987219229908,0.7
26,1,1051,"positive","no_conflict",-0.412341506808705,3.02160271602824,0.971
26,1,898,"positive","no_conflict",-0.364234997681023,2.9532763366673,1.051
26,0,785,"negative_rc","conflict",-0.316128488553341,2.89486965674525,0.898
26,1,744,"positive","no_conflict",-0.268021979425658,2.87157293554588,0.785
26,1,863,"negative_highly_familiar","conflict",-0.219915470297976,2.93601079571521,0.744
26,1,1110,"positive","no_conflict",-0.171808961170294,3.04532297878666,0.863
26,1,965,"negative_unfamiliar","no_conflict",-0.123702452042611,2.98452731334379,1.11
26,1,492,"positive","no_conflict",-0.0755959429149292,2.69196510276736,0.965
26,1,564,"negative_unfamiliar","no_conflict",-0.0274894337872469,2.75127910398334,0.492
26,1,755,"positive","no_conflict",0.0206170753404354,2.87794695162919,0.564
26,1,1090,"negative_rc","conflict",0.0687235844681176,3.03742649794062,0.755
26,1,609,"negative_highly_familiar","conflict",0.1168300935958,2.78461729263288,1.09
26,1,896,"positive","no_conflict",0.164936602723482,2.95230800966213,0.609
26,1,623,"positive","no_conflict",0.213043111851164,2.79448804665917,0.896
26,1,998,"negative_familiar","conflict",0.261149620978847,2.99913054128737,0.623
26,1,854,"negative_unfamiliar","no_conflict",0.309256130106529,2.931457870689,0.998
26,1,1245,"positive","no_conflict",0.357362639234211,3.09516935143176,0.854
26,1,740,"positive","no_conflict",0.405469148361894,2.86923171973098,1.245
26,0,1235,"negative_rc","conflict",0.453575657489576,3.09166695759568,0.74
26,1,690,"positive","no_conflict",0.501682166617258,2.83884909073726,1.235
26,1,817,"negative_familiar","conflict",0.54978867574494,2.91222205653242,0.69
26,1,570,"negative_unfamiliar","no_conflict",0.597895184872623,2.75587485567249,0.817
26,1,545,"positive","no_conflict",0.646001694000305,2.73639650227664,0.57
26,1,504,"positive","no_conflict",0.694108203127987,2.70243053644553,0.545
26,1,1463,"negative_highly_familiar","conflict",0.74221471225567,3.16524432612531,0.504
26,1,726,"negative_familiar","conflict",0.790321221383352,2.86093662070009,1.463
26,1,589,"positive","no_conflict",0.838427730511034,2.7701152947871,0.726
26,0,741,"positive","no_conflict",0.886534239638716,2.86981820797933,0.589
26,1,556,"negative_rc","conflict",0.934640748766399,2.74507479158206,0.741
26,1,467,"positive","no_conflict",0.982747257894081,2.66931688056611,0.556
26,1,722,"negative_rc","conflict",1.03085376702176,2.85853719756964,0.467
26,1,NA,"positive","no_conflict",1.07896027614945,NA,0.722
26,1,696,"negative_highly_familiar","conflict",1.12706678527713,2.84260923961056,1.873
26,1,1023,"positive","no_conflict",1.17517329440481,3.00987563371216,0.696
26,1,567,"negative_highly_familiar","conflict",1.22327980353249,2.75358305889291,1.023
26,1,NA,"negative_familiar","conflict",1.27138631266017,NA,0.567
26,1,565,"positive","no_conflict",1.31949282178786,2.75204844781944,2.774
26,1,668,"negative_unfamiliar","no_conflict",1.36759933091554,2.82477646247555,0.565
26,1,787,"positive","no_conflict",1.41570584004322,2.89597473235906,0.668
26,1,1274,"negative_rc","conflict",1.4638123491709,3.10516942799933,0.787
26,1,657,"positive","no_conflict",1.51191885829859,2.81756536955978,1.274
26,1,1120,"positive","no_conflict",1.56002536742627,3.04921802267018,0.657
26,1,920,"negative_familiar","conflict",1.60813187655395,2.96378782734556,1.12
26,1,999,"negative_unfamiliar","no_conflict",1.65623838568163,2.99956548822598,0.92
26,1,558,"positive","no_conflict",1.70434489480932,2.74663419893758,0.999
27,1,600,"negative_unfamiliar","no_conflict",-1.71121725325613,2.77815125038364,0.558
27,1,767,"positive","no_conflict",-1.66311074412844,2.88479536394898,0.6
27,1,726,"negative_rc","conflict",-1.61500423500076,2.86093662070009,0.767
27,1,758,"positive","no_conflict",-1.56689772587308,2.87966920563205,0.726
27,1,1077,"negative_highly_familiar","conflict",-1.5187912167454,3.03221570329798,0.758
27,1,716,"positive","no_conflict",-1.47068470761772,2.85491302230786,1.077
27,1,547,"negative_familiar","conflict",-1.42257819849003,2.73798732633343,0.716
27,1,930,"positive","no_conflict",-1.37447168936235,2.96848294855394,0.547
27,1,737,"positive","no_conflict",-1.32636518023467,2.86746748785905,0.93
27,1,848,"negative_rc","conflict",-1.27825867110699,2.92839585225671,0.737
27,1,1335,"negative_familiar","conflict",-1.2301521619793,3.12548126570059,0.848
27,1,871,"positive","no_conflict",-1.18204565285162,2.94001815500766,1.335
27,1,750,"positive","no_conflict",-1.13393914372394,2.8750612633917,0.871
27,1,1077,"negative_rc","conflict",-1.08583263459626,3.03221570329798,0.75
27,1,732,"negative_highly_familiar","conflict",-1.03772612546857,2.86451108105839,1.077
27,1,1059,"positive","no_conflict",-0.989619616340893,3.02489596010748,0.732
27,1,714,"positive","no_conflict",-0.94151310721321,2.85369821177617,1.059
27,1,737,"negative_unfamiliar","no_conflict",-0.893406598085528,2.86746748785905,0.714
27,1,936,"positive","no_conflict",-0.845300088957846,2.97127584873811,0.737
27,0,1352,"negative_highly_familiar","conflict",-0.797193579830163,3.13097669160562,0.936
27,1,583,"positive","no_conflict",-0.749087070702481,2.76566855475901,1.352
27,1,774,"negative_familiar","conflict",-0.700980561574799,2.88874096068289,0.583
27,1,805,"negative_unfamiliar","no_conflict",-0.652874052447117,2.90579588036787,0.774
27,1,1124,"positive","no_conflict",-0.604767543319434,3.05076631123304,0.805
27,1,1011,"negative_highly_familiar","conflict",-0.556661034191752,3.004751155591,1.124
27,1,498,"positive","no_conflict",-0.50855452506407,2.69722934275972,1.011
27,1,1074,"negative_familiar","conflict",-0.460448015936387,3.03100428136354,0.498
27,1,897,"positive","no_conflict",-0.412341506808705,2.95279244304409,1.074
27,1,936,"positive","no_conflict",-0.364234997681023,2.97127584873811,0.897
27,1,NA,"negative_rc","conflict",-0.316128488553341,NA,0.936
27,1,830,"positive","no_conflict",-0.268021979425658,2.91907809237607,1.727
27,1,701,"negative_highly_familiar","conflict",-0.219915470297976,2.84571801796666,0.83
27,1,860,"positive","no_conflict",-0.171808961170294,2.93449845124357,0.701
27,1,1083,"negative_unfamiliar","no_conflict",-0.123702452042611,3.03462845662532,0.86
27,1,787,"positive","no_conflict",-0.0755959429149292,2.89597473235906,1.083
27,1,962,"negative_unfamiliar","no_conflict",-0.0274894337872469,2.98317507203781,0.787
27,1,705,"positive","no_conflict",0.0206170753404354,2.8481891169914,0.962
27,1,1128,"negative_rc","conflict",0.0687235844681176,3.05230909964732,0.705
27,1,1087,"negative_highly_familiar","conflict",0.1168300935958,3.03622954408629,1.128
27,1,670,"positive","no_conflict",0.164936602723482,2.82607480270083,1.087
27,1,717,"positive","no_conflict",0.213043111851164,2.8555191556678,0.67
27,1,NA,"negative_familiar","conflict",0.261149620978847,NA,0.717
27,1,868,"negative_unfamiliar","no_conflict",0.309256130106529,2.93851972517649,1.764
27,1,859,"positive","no_conflict",0.357362639234211,2.93399316383124,0.868
27,1,970,"positive","no_conflict",0.405469148361894,2.98677173426624,0.859
27,0,1321,"negative_rc","conflict",0.453575657489576,3.12090281761453,0.97
27,1,872,"positive","no_conflict",0.501682166617258,2.94051648493257,1.321
27,1,1111,"negative_familiar","conflict",0.54978867574494,3.04571405894087,0.872
27,1,1031,"negative_unfamiliar","no_conflict",0.597895184872623,3.01325866528352,1.111
27,1,871,"positive","no_conflict",0.646001694000305,2.94001815500766,1.031
27,1,894,"positive","no_conflict",0.694108203127987,2.95133751879592,0.871
27,1,1181,"negative_highly_familiar","conflict",0.74221471225567,3.07224989761351,0.894
27,1,1004,"negative_familiar","conflict",0.790321221383352,3.001733712809,1.181
27,1,675,"positive","no_conflict",0.838427730511034,2.82930377283102,1.004
27,0,762,"positive","no_conflict",0.886534239638716,2.8819549713396,0.675
27,1,1161,"negative_rc","conflict",0.934640748766399,3.06483221973857,0.762
27,1,1032,"positive","no_conflict",0.982747257894081,3.01367969729119,1.161
27,1,1000,"negative_rc","conflict",1.03085376702176,3,1.032
27,1,1023,"positive","no_conflict",1.07896027614945,3.00987563371216,1
27,1,926,"negative_highly_familiar","conflict",1.12706678527713,2.96661098668193,1.023
27,1,1221,"positive","no_conflict",1.17517329440481,3.08671566394488,0.926
27,1,1292,"negative_highly_familiar","conflict",1.22327980353249,3.11126251365907,1.221
27,1,1163,"negative_familiar","conflict",1.27138631266017,3.06557971472845,1.292
27,1,994,"positive","no_conflict",1.31949282178786,2.99738638439731,1.163
27,1,1409,"negative_unfamiliar","no_conflict",1.36759933091554,3.14891099310936,0.994
27,1,657,"positive","no_conflict",1.41570584004322,2.81756536955978,1.409
27,1,1224,"negative_rc","conflict",1.4638123491709,3.08778141780954,0.657
27,1,935,"positive","no_conflict",1.51191885829859,2.97081161087252,1.224
27,0,1590,"positive","no_conflict",1.56002536742627,3.20139712432045,0.935
27,1,1685,"negative_familiar","conflict",1.60813187655395,3.22659990520736,1.59
27,1,868,"negative_unfamiliar","no_conflict",1.65623838568163,2.93851972517649,1.685
27,1,955,"positive","no_conflict",1.70434489480932,2.98000337158375,0.868
28,1,656,"negative_unfamiliar","no_conflict",-1.71121725325613,2.81690383937566,0.955
28,1,1087,"positive","no_conflict",-1.66311074412844,3.03622954408629,0.656
28,1,806,"negative_rc","conflict",-1.61500423500076,2.90633504180509,1.087
28,1,677,"positive","no_conflict",-1.56689772587308,2.83058866868514,0.806
28,1,924,"negative_highly_familiar","conflict",-1.5187912167454,2.96567197122011,0.677
28,1,748,"positive","no_conflict",-1.47068470761772,2.87390159786446,0.924
28,1,707,"negative_familiar","conflict",-1.42257819849003,2.8494194137969,0.748
28,1,538,"positive","no_conflict",-1.37447168936235,2.73078227566639,0.707
28,1,729,"positive","no_conflict",-1.32636518023467,2.86272752831797,0.538
28,1,832,"negative_rc","conflict",-1.27825867110699,2.92012332629072,0.729
28,1,671,"negative_familiar","conflict",-1.2301521619793,2.82672252016899,0.832
28,1,510,"positive","no_conflict",-1.18204565285162,2.70757017609794,0.671
28,1,637,"positive","no_conflict",-1.13393914372394,2.80413943233535,0.51
28,1,581,"negative_rc","conflict",-1.08583263459626,2.76417613239033,0.637
28,1,716,"negative_highly_familiar","conflict",-1.03772612546857,2.85491302230786,0.581
28,1,515,"positive","no_conflict",-0.989619616340893,2.71180722904119,0.716
28,1,738,"positive","no_conflict",-0.94151310721321,2.86805636182304,0.515
28,1,713,"negative_unfamiliar","no_conflict",-0.893406598085528,2.85308952985187,0.738
28,1,536,"positive","no_conflict",-0.845300088957846,2.72916478969277,0.713
28,0,1007,"negative_highly_familiar","conflict",-0.797193579830163,3.00302947055362,0.536
28,1,607,"positive","no_conflict",-0.749087070702481,2.78318869107526,1.007
28,1,870,"negative_familiar","conflict",-0.700980561574799,2.93951925261862,0.607
28,1,581,"negative_unfamiliar","no_conflict",-0.652874052447117,2.76417613239033,0.87
28,1,516,"positive","no_conflict",-0.604767543319434,2.71264970162721,0.581
28,1,667,"negative_highly_familiar","conflict",-0.556661034191752,2.82412583391655,0.516
28,1,698,"positive","no_conflict",-0.50855452506407,2.84385542262316,0.667
28,1,689,"negative_familiar","conflict",-0.460448015936387,2.83821922190763,0.698
28,1,584,"positive","no_conflict",-0.412341506808705,2.7664128471124,0.689
28,1,776,"positive","no_conflict",-0.364234997681023,2.88986172125819,0.584
28,1,759,"negative_rc","conflict",-0.316128488553341,2.88024177589548,0.776
28,1,566,"positive","no_conflict",-0.268021979425658,2.75281643118827,0.759
28,1,565,"negative_highly_familiar","conflict",-0.219915470297976,2.75204844781944,0.566
28,1,684,"positive","no_conflict",-0.171808961170294,2.83505610172012,0.565
28,1,587,"negative_unfamiliar","no_conflict",-0.123702452042611,2.76863810124761,0.684
28,1,522,"positive","no_conflict",-0.0755959429149292,2.71767050300226,0.587
28,1,618,"negative_unfamiliar","no_conflict",-0.0274894337872469,2.79098847508882,0.522
28,1,745,"positive","no_conflict",0.0206170753404354,2.87215627274829,0.618
28,0,1040,"negative_rc","conflict",0.0687235844681176,3.01703333929878,0.745
28,1,639,"negative_highly_familiar","conflict",0.1168300935958,2.8055008581584,1.04
28,1,590,"positive","no_conflict",0.164936602723482,2.77085201164214,0.639
28,1,645,"positive","no_conflict",0.213043111851164,2.80955971463527,0.59
28,1,604,"negative_familiar","conflict",0.261149620978847,2.78103693862113,0.645
28,1,579,"negative_unfamiliar","no_conflict",0.309256130106529,2.76267856372744,0.604
28,1,763,"positive","no_conflict",0.357362639234211,2.88252453795488,0.579
28,1,666,"positive","no_conflict",0.405469148361894,2.8234742291703,0.763
28,1,761,"negative_rc","conflict",0.453575657489576,2.88138465677057,0.666
28,1,537,"positive","no_conflict",0.501682166617258,2.72997428569956,0.761
28,1,591,"negative_familiar","conflict",0.54978867574494,2.77158748088126,0.537
28,1,634,"negative_unfamiliar","no_conflict",0.597895184872623,2.80208925788173,0.591
28,1,1065,"positive","no_conflict",0.646001694000305,3.02734960777476,0.634
28,1,560,"positive","no_conflict",0.694108203127987,2.7481880270062,1.065
28,1,631,"negative_highly_familiar","conflict",0.74221471225567,2.80002935924413,0.56
28,1,622,"negative_familiar","conflict",0.790321221383352,2.79379038469082,0.631
28,1,982,"positive","no_conflict",0.838427730511034,2.99211148778695,0.622
28,0,621,"positive","no_conflict",0.886534239638716,2.79309160017658,0.982
28,1,620,"negative_rc","conflict",0.934640748766399,2.79239168949825,0.621
28,1,643,"positive","no_conflict",0.982747257894081,2.80821097292422,0.62
28,0,602,"negative_rc","conflict",1.03085376702176,2.77959649125782,0.643
28,1,633,"positive","no_conflict",1.07896027614945,2.80140371001736,0.602
28,1,672,"negative_highly_familiar","conflict",1.12706678527713,2.82736927305383,0.633
28,1,727,"positive","no_conflict",1.17517329440481,2.86153441085904,0.672
28,1,719,"negative_highly_familiar","conflict",1.22327980353249,2.85672889038288,0.727
28,1,1638,"negative_familiar","conflict",1.27138631266017,3.2143138974244,0.719
28,1,709,"positive","no_conflict",1.31949282178786,2.85064623518307,1.638
28,1,604,"negative_unfamiliar","no_conflict",1.36759933091554,2.78103693862113,0.709
28,1,651,"positive","no_conflict",1.41570584004322,2.81358098856819,0.604
28,1,626,"negative_rc","conflict",1.4638123491709,2.79657433321043,0.651
28,1,722,"positive","no_conflict",1.51191885829859,2.85853719756964,0.626
28,1,928,"positive","no_conflict",1.56002536742627,2.96754797621886,0.722
28,1,561,"negative_familiar","conflict",1.60813187655395,2.74896286125616,0.928
28,1,792,"negative_unfamiliar","no_conflict",1.65623838568163,2.89872518158949,0.561
28,1,895,"positive","no_conflict",1.70434489480932,2.95182303531591,0.792
29,1,623,"negative_unfamiliar","no_conflict",-1.71121725325613,2.79448804665917,0.895
29,1,647,"positive","no_conflict",-1.66311074412844,2.8109042806687,0.623
29,1,742,"negative_rc","conflict",-1.61500423500076,2.87040390527903,0.647
29,1,1197,"positive","no_conflict",-1.56689772587308,3.07809415040641,0.742
29,0,1004,"negative_highly_familiar","conflict",-1.5187912167454,3.001733712809,1.197
29,1,627,"positive","no_conflict",-1.47068470761772,2.79726754083072,1.004
29,1,530,"negative_familiar","conflict",-1.42257819849003,2.72427586960079,0.627
29,1,1177,"positive","no_conflict",-1.37447168936235,3.07077646284343,0.53
