"subj_idx","response","rt","stim","block","block_number","trial_z","rt_inv_trim_grp","run_trial","run_trial_z","prev_rt","prev_rt_inv"
2,1,415,"incongruent","most_incon",2,-0.097427017875758,-2.40963855421687,36,1.32586833029087,0.329,-3.03951367781155
2,1,397,"incongruent","most_incon",2,-0.0757765694589229,-2.51889168765743,37,1.4114082225677,0.415,-2.40963855421687
2,1,307,"incongruent","most_incon",2,-0.0541261210420878,-3.25732899022801,38,1.49694811484453,0.397,-2.51889168765743
2,NA,NA,"congruent","most_incon",2,-0.0324756726252527,-4.03225806451613,39,1.58248800712136,0.307,-3.25732899022801
2,NA,NA,"congruent","most_incon",2,-0.0108252242084176,NA,40,1.66802789939819,0.248,-4.03225806451613
2,1,463,"incongruent","most_incon",3,0.0108252242084176,-2.15982721382289,1,-1.66802789939819,NA,NA
2,1,388,"incongruent","most_incon",3,0.0324756726252527,-2.57731958762887,2,-1.58248800712136,0.463,-2.15982721382289
2,1,298,"congruent","most_incon",3,0.0541261210420878,-3.35570469798658,3,-1.49694811484453,0.388,-2.57731958762887
2,1,464,"incongruent","most_incon",3,0.0757765694589229,-2.1551724137931,4,-1.4114082225677,0.298,-3.35570469798658
2,1,382,"incongruent","most_incon",3,0.097427017875758,-2.61780104712042,5,-1.32586833029087,0.464,-2.1551724137931
2,1,443,"incongruent","most_incon",3,0.119077466292593,-2.25733634311512,6,-1.24032843801404,0.382,-2.61780104712042
2,1,385,"incongruent","most_incon",3,0.140727914709428,-2.5974025974026,7,-1.15478854573721,0.443,-2.25733634311512
2,1,478,"incongruent","most_incon",3,0.162378363126263,-2.09205020920502,8,-1.06924865346038,0.385,-2.5974025974026
2,1,412,"congruent","most_incon",3,0.184028811543098,-2.42718446601942,9,-0.983708761183547,0.478,-2.09205020920502
2,1,274,"congruent","most_incon",3,0.205679259959934,-3.64963503649635,10,-0.898168868906717,0.412,-2.42718446601942
2,1,480,"incongruent","most_incon",3,0.227329708376769,-2.08333333333333,11,-0.812628976629887,0.274,-3.64963503649635
2,1,374,"incongruent","most_incon",3,0.248980156793604,-2.67379679144385,12,-0.727089084353056,0.48,-2.08333333333333
2,1,274,"incongruent","most_incon",3,0.270630605210439,-3.64963503649635,13,-0.641549192076226,0.374,-2.67379679144385
2,0,272,"incongruent","most_incon",3,0.292281053627274,-3.67647058823529,14,-0.556009299799396,0.274,-3.64963503649635
2,1,390,"incongruent","most_incon",3,0.313931502044109,-2.56410256410256,15,-0.470469407522566,0.272,-3.67647058823529
2,1,452,"incongruent","most_incon",3,0.335581950460944,-2.21238938053097,16,-0.384929515245736,0.39,-2.56410256410256
2,1,330,"congruent","most_incon",3,0.357232398877779,-3.03030303030303,17,-0.299389622968906,0.452,-2.21238938053097
2,1,376,"congruent","most_incon",3,0.378882847294614,-2.65957446808511,18,-0.213849730692075,0.33,-3.03030303030303
2,1,285,"incongruent","most_incon",3,0.40053329571145,-3.50877192982456,19,-0.128309838415245,0.376,-2.65957446808511
2,1,418,"incongruent","most_incon",3,0.422183744128285,-2.39234449760766,20,-0.0427699461384151,0.285,-3.50877192982456
2,1,320,"congruent","most_incon",3,0.44383419254512,-3.125,21,0.0427699461384151,0.418,-2.39234449760766
2,1,462,"incongruent","most_incon",3,0.465484640961955,-2.16450216450216,22,0.128309838415245,0.32,-3.125
2,1,348,"congruent","most_incon",3,0.48713508937879,-2.8735632183908,23,0.213849730692075,0.462,-2.16450216450216
2,1,369,"incongruent","most_incon",3,0.508785537795625,-2.710027100271,24,0.299389622968906,0.348,-2.8735632183908
2,1,431,"congruent","most_incon",3,0.53043598621246,-2.32018561484919,25,0.384929515245736,0.369,-2.710027100271
2,1,493,"incongruent","most_incon",3,0.552086434629295,-2.02839756592292,26,0.470469407522566,0.431,-2.32018561484919
2,1,482,"congruent","most_incon",3,0.57373688304613,-2.0746887966805,27,0.556009299799396,0.493,-2.02839756592292
2,1,360,"congruent","most_incon",3,0.595387331462966,-2.77777777777778,28,0.641549192076226,0.482,-2.0746887966805
2,1,382,"congruent","most_incon",3,0.617037779879801,-2.61780104712042,29,0.727089084353056,0.36,-2.77777777777778
2,1,331,"incongruent","most_incon",3,0.638688228296636,-3.02114803625378,30,0.812628976629887,0.382,-2.61780104712042
2,1,393,"incongruent","most_incon",3,0.660338676713471,-2.54452926208651,31,0.898168868906717,0.331,-3.02114803625378
2,1,351,"incongruent","most_incon",3,0.681989125130306,-2.84900284900285,32,0.983708761183547,0.393,-2.54452926208651
2,1,373,"congruent","most_incon",3,0.703639573547141,-2.68096514745308,33,1.06924865346038,0.351,-2.84900284900285
2,1,458,"incongruent","most_incon",3,0.725290021963976,-2.18340611353712,34,1.15478854573721,0.373,-2.68096514745308
2,1,399,"incongruent","most_incon",3,0.746940470380811,-2.5062656641604,35,1.24032843801404,0.458,-2.18340611353712
2,1,325,"incongruent","most_incon",3,0.768590918797647,-3.07692307692308,36,1.32586833029087,0.399,-2.5062656641604
2,1,283,"incongruent","most_incon",3,0.790241367214482,-3.53356890459364,37,1.4114082225677,0.325,-3.07692307692308
2,1,409,"incongruent","most_incon",3,0.811891815631317,-2.44498777506112,38,1.49694811484453,0.283,-3.53356890459364
2,1,343,"incongruent","most_incon",3,0.833542264048152,-2.91545189504373,39,1.58248800712136,0.409,-2.44498777506112
2,1,252,"incongruent","most_incon",3,0.855192712464987,-3.96825396825397,40,1.66802789939819,0.343,-2.91545189504373
2,1,353,"congruent","most_con",4,0.876843160881822,-2.8328611898017,1,-1.66802789939819,NA,NA
2,1,279,"congruent","most_con",4,0.898493609298657,-3.584229390681,2,-1.58248800712136,0.353,-2.8328611898017
2,1,293,"congruent","most_con",4,0.920144057715492,-3.41296928327645,3,-1.49694811484453,0.279,-3.584229390681
2,1,275,"incongruent","most_con",4,0.941794506132327,-3.63636363636364,4,-1.4114082225677,0.293,-3.41296928327645
2,1,401,"congruent","most_con",4,0.963444954549162,-2.49376558603491,5,-1.32586833029087,0.275,-3.63636363636364
2,1,318,"congruent","most_con",4,0.985095402965998,-3.14465408805031,6,-1.24032843801404,0.401,-2.49376558603491
2,1,380,"congruent","most_con",4,1.00674585138283,-2.63157894736842,7,-1.15478854573721,0.318,-3.14465408805031
2,1,465,"incongruent","most_con",4,1.02839629979967,-2.1505376344086,8,-1.06924865346038,0.38,-2.63157894736842
2,1,423,"congruent","most_con",4,1.0500467482165,-2.36406619385343,9,-0.983708761183547,0.465,-2.1505376344086
2,1,389,"congruent","most_con",4,1.07169719663334,-2.5706940874036,10,-0.898168868906717,0.423,-2.36406619385343
2,1,338,"incongruent","most_con",4,1.09334764505017,-2.9585798816568,11,-0.812628976629887,0.389,-2.5706940874036
2,1,264,"congruent","most_con",4,1.11499809346701,-3.78787878787879,12,-0.727089084353056,0.338,-2.9585798816568
2,1,270,"incongruent","most_con",4,1.13664854188384,-3.7037037037037,13,-0.641549192076226,0.264,-3.78787878787879
2,0,284,"incongruent","most_con",4,1.15829899030068,-3.52112676056338,14,-0.556009299799396,0.27,-3.7037037037037
2,1,337,"congruent","most_con",4,1.17994943871751,-2.9673590504451,15,-0.470469407522566,0.284,-3.52112676056338
2,1,263,"congruent","most_con",4,1.20159988713435,-3.80228136882129,16,-0.384929515245736,0.337,-2.9673590504451
2,1,484,"congruent","most_con",4,1.22325033555118,-2.06611570247934,17,-0.299389622968906,0.263,-3.80228136882129
2,1,314,"congruent","most_con",4,1.24490078396802,-3.18471337579618,18,-0.213849730692075,0.484,-2.06611570247934
2,1,312,"congruent","most_con",4,1.26655123238485,-3.20512820512821,19,-0.128309838415245,0.314,-3.18471337579618
2,1,414,"congruent","most_con",4,1.28820168080169,-2.41545893719807,20,-0.0427699461384151,0.312,-3.20512820512821
2,1,444,"congruent","most_con",4,1.30985212921852,-2.25225225225225,21,0.0427699461384151,0.414,-2.41545893719807
2,0,320,"incongruent","most_con",4,1.33150257763536,-3.125,22,0.128309838415245,0.444,-2.25225225225225
2,1,382,"congruent","most_con",4,1.35315302605219,-2.61780104712042,23,0.213849730692075,0.32,-3.125
2,1,300,"incongruent","most_con",4,1.37480347446903,-3.33333333333333,24,0.299389622968906,0.382,-2.61780104712042
2,1,338,"congruent","most_con",4,1.39645392288586,-2.9585798816568,25,0.384929515245736,0.3,-3.33333333333333
2,1,464,"incongruent","most_con",4,1.4181043713027,-2.1551724137931,26,0.470469407522566,0.338,-2.9585798816568
2,1,413,"incongruent","most_con",4,1.43975481971953,-2.42130750605327,27,0.556009299799396,0.464,-2.1551724137931
2,1,403,"congruent","most_con",4,1.46140526813637,-2.48138957816377,28,0.641549192076226,0.413,-2.42130750605327
2,1,289,"congruent","most_con",4,1.48305571655321,-3.46020761245675,29,0.727089084353056,0.403,-2.48138957816377
2,1,342,"congruent","most_con",4,1.50470616497004,-2.92397660818713,30,0.812628976629887,0.289,-3.46020761245675
2,1,420,"congruent","most_con",4,1.52635661338688,-2.38095238095238,31,0.898168868906717,0.342,-2.92397660818713
2,1,426,"incongruent","most_con",4,1.54800706180371,-2.34741784037559,32,0.983708761183547,0.42,-2.38095238095238
2,1,375,"incongruent","most_con",4,1.56965751022055,-2.66666666666667,33,1.06924865346038,0.426,-2.34741784037559
2,1,365,"incongruent","most_con",4,1.59130795863738,-2.73972602739726,34,1.15478854573721,0.375,-2.66666666666667
2,1,395,"congruent","most_con",4,1.61295840705422,-2.53164556962025,35,1.24032843801404,0.365,-2.73972602739726
2,1,393,"congruent","most_con",4,1.63460885547105,-2.54452926208651,36,1.32586833029087,0.395,-2.53164556962025
2,1,302,"congruent","most_con",4,1.65625930388789,-3.3112582781457,37,1.4114082225677,0.393,-2.54452926208651
2,1,491,"congruent","most_con",4,1.67790975230472,-2.03665987780041,38,1.49694811484453,0.302,-3.3112582781457
2,1,449,"congruent","most_con",4,1.69956020072156,-2.2271714922049,39,1.58248800712136,0.491,-2.03665987780041
2,1,415,"congruent","most_con",4,1.72121064913839,-2.40963855421687,40,1.66802789939819,0.449,-2.2271714922049
3,1,379,"congruent","most_con",1,-1.72121064913839,-2.63852242744063,1,-1.66802789939819,NA,NA
3,1,521,"incongruent","most_con",1,-1.69956020072156,-1.91938579654511,2,-1.58248800712136,0.379,-2.63852242744063
3,1,454,"congruent","most_con",1,-1.67790975230472,-2.20264317180617,3,-1.49694811484453,0.521,-1.91938579654511
3,1,435,"congruent","most_con",1,-1.65625930388789,-2.29885057471264,4,-1.4114082225677,0.454,-2.20264317180617
3,1,473,"congruent","most_con",1,-1.63460885547105,-2.11416490486258,5,-1.32586833029087,0.435,-2.29885057471264
3,1,431,"incongruent","most_con",1,-1.61295840705422,-2.32018561484919,6,-1.24032843801404,0.473,-2.11416490486258
3,1,405,"congruent","most_con",1,-1.59130795863738,-2.46913580246914,7,-1.15478854573721,0.431,-2.32018561484919
3,1,338,"congruent","most_con",1,-1.56965751022055,-2.9585798816568,8,-1.06924865346038,0.405,-2.46913580246914
3,1,344,"congruent","most_con",1,-1.54800706180371,-2.90697674418605,9,-0.983708761183547,0.338,-2.9585798816568
3,1,422,"congruent","most_con",1,-1.52635661338688,-2.3696682464455,10,-0.898168868906717,0.344,-2.90697674418605
3,1,419,"congruent","most_con",1,-1.50470616497004,-2.38663484486873,11,-0.812628976629887,0.422,-2.3696682464455
3,1,529,"congruent","most_con",1,-1.48305571655321,-1.89035916824197,12,-0.727089084353056,0.419,-2.38663484486873
3,1,478,"congruent","most_con",1,-1.46140526813637,-2.09205020920502,13,-0.641549192076226,0.529,-1.89035916824197
3,1,484,"incongruent","most_con",1,-1.43975481971953,-2.06611570247934,14,-0.556009299799396,0.478,-2.09205020920502
3,1,434,"congruent","most_con",1,-1.4181043713027,-2.30414746543779,15,-0.470469407522566,0.484,-2.06611570247934
3,1,408,"congruent","most_con",1,-1.39645392288586,-2.45098039215686,16,-0.384929515245736,0.434,-2.30414746543779
3,1,406,"congruent","most_con",1,-1.37480347446903,-2.46305418719212,17,-0.299389622968906,0.408,-2.45098039215686
3,1,387,"congruent","most_con",1,-1.35315302605219,-2.58397932816537,18,-0.213849730692075,0.406,-2.46305418719212
3,1,432,"incongruent","most_con",1,-1.33150257763536,-2.31481481481481,19,-0.128309838415245,0.387,-2.58397932816537
3,1,382,"congruent","most_con",1,-1.30985212921852,-2.61780104712042,20,-0.0427699461384151,0.432,-2.31481481481481
3,1,396,"incongruent","most_con",1,-1.28820168080169,-2.52525252525253,21,0.0427699461384151,0.382,-2.61780104712042
3,1,450,"incongruent","most_con",1,-1.26655123238485,-2.22222222222222,22,0.128309838415245,0.396,-2.52525252525253
3,1,352,"congruent","most_con",1,-1.24490078396802,-2.84090909090909,23,0.213849730692075,0.45,-2.22222222222222
3,1,357,"congruent","most_con",1,-1.22325033555118,-2.80112044817927,24,0.299389622968906,0.352,-2.84090909090909
3,1,282,"congruent","most_con",1,-1.20159988713435,-3.54609929078014,25,0.384929515245736,0.357,-2.80112044817927
3,1,328,"congruent","most_con",1,-1.17994943871751,-3.04878048780488,26,0.470469407522566,0.282,-3.54609929078014
3,1,358,"congruent","most_con",1,-1.15829899030068,-2.79329608938547,27,0.556009299799396,0.328,-3.04878048780488
3,1,372,"congruent","most_con",1,-1.13664854188384,-2.68817204301075,28,0.641549192076226,0.358,-2.79329608938547
3,1,322,"incongruent","most_con",1,-1.11499809346701,-3.1055900621118,29,0.727089084353056,0.372,-2.68817204301075
3,1,375,"incongruent","most_con",1,-1.09334764505017,-2.66666666666667,30,0.812628976629887,0.322,-3.1055900621118
3,1,333,"congruent","most_con",1,-1.07169719663334,-3.003003003003,31,0.898168868906717,0.375,-2.66666666666667
3,1,410,"incongruent","most_con",1,-1.0500467482165,-2.4390243902439,32,0.983708761183547,0.333,-3.003003003003
3,1,360,"congruent","most_con",1,-1.02839629979967,-2.77777777777778,33,1.06924865346038,0.41,-2.4390243902439
3,1,326,"incongruent","most_con",1,-1.00674585138283,-3.06748466257669,34,1.15478854573721,0.36,-2.77777777777778
3,1,355,"congruent","most_con",1,-0.985095402965998,-2.8169014084507,35,1.24032843801404,0.326,-3.06748466257669
3,1,297,"congruent","most_con",1,-0.963444954549162,-3.36700336700337,36,1.32586833029087,0.355,-2.8169014084507
3,1,303,"congruent","most_con",1,-0.941794506132327,-3.3003300330033,37,1.4114082225677,0.297,-3.36700336700337
3,1,421,"incongruent","most_con",1,-0.920144057715492,-2.37529691211401,38,1.49694811484453,0.303,-3.3003300330033
3,1,322,"congruent","most_con",1,-0.898493609298657,-3.1055900621118,39,1.58248800712136,0.421,-2.37529691211401
3,1,456,"incongruent","most_con",1,-0.876843160881822,-2.19298245614035,40,1.66802789939819,0.322,-3.1055900621118
3,1,341,"incongruent","most_incon",2,-0.855192712464987,-2.93255131964809,1,-1.66802789939819,NA,NA
3,1,331,"congruent","most_incon",2,-0.833542264048152,-3.02114803625378,2,-1.58248800712136,0.341,-2.93255131964809
3,1,297,"congruent","most_incon",2,-0.811891815631317,-3.36700336700337,3,-1.49694811484453,0.331,-3.02114803625378
3,1,383,"incongruent","most_incon",2,-0.790241367214482,-2.61096605744125,4,-1.4114082225677,0.297,-3.36700336700337
3,1,373,"incongruent","most_incon",2,-0.768590918797647,-2.68096514745308,5,-1.32586833029087,0.383,-2.61096605744125
3,1,385,"incongruent","most_incon",2,-0.746940470380811,-2.5974025974026,6,-1.24032843801404,0.373,-2.68096514745308
3,1,351,"congruent","most_incon",2,-0.725290021963976,-2.84900284900285,7,-1.15478854573721,0.385,-2.5974025974026
3,1,381,"congruent","most_incon",2,-0.703639573547141,-2.6246719160105,8,-1.06924865346038,0.351,-2.84900284900285
3,1,307,"incongruent","most_incon",2,-0.681989125130306,-3.25732899022801,9,-0.983708761183547,0.381,-2.6246719160105
3,0,289,"incongruent","most_incon",2,-0.660338676713471,-3.46020761245675,10,-0.898168868906717,0.307,-3.25732899022801
3,1,358,"incongruent","most_incon",2,-0.638688228296636,-2.79329608938547,11,-0.812628976629887,0.289,-3.46020761245675
3,1,412,"incongruent","most_incon",2,-0.617037779879801,-2.42718446601942,12,-0.727089084353056,0.358,-2.79329608938547
3,1,401,"incongruent","most_incon",2,-0.595387331462966,-2.49376558603491,13,-0.641549192076226,0.412,-2.42718446601942
3,1,399,"congruent","most_incon",2,-0.57373688304613,-2.5062656641604,14,-0.556009299799396,0.401,-2.49376558603491
3,1,381,"incongruent","most_incon",2,-0.552086434629295,-2.6246719160105,15,-0.470469407522566,0.399,-2.5062656641604
3,1,395,"incongruent","most_incon",2,-0.53043598621246,-2.53164556962025,16,-0.384929515245736,0.381,-2.6246719160105
3,1,456,"congruent","most_incon",2,-0.508785537795625,-2.19298245614035,17,-0.299389622968906,0.395,-2.53164556962025
3,1,382,"congruent","most_incon",2,-0.48713508937879,-2.61780104712042,18,-0.213849730692075,0.456,-2.19298245614035
3,1,403,"incongruent","most_incon",2,-0.465484640961955,-2.48138957816377,19,-0.128309838415245,0.382,-2.61780104712042
3,1,401,"incongruent","most_incon",2,-0.44383419254512,-2.49376558603491,20,-0.0427699461384151,0.403,-2.48138957816377
3,1,367,"incongruent","most_incon",2,-0.422183744128285,-2.72479564032698,21,0.0427699461384151,0.401,-2.49376558603491
3,1,340,"incongruent","most_incon",2,-0.40053329571145,-2.94117647058824,22,0.128309838415245,0.367,-2.72479564032698
3,1,370,"congruent","most_incon",2,-0.378882847294614,-2.7027027027027,23,0.213849730692075,0.34,-2.94117647058824
3,1,448,"incongruent","most_incon",2,-0.357232398877779,-2.23214285714286,24,0.299389622968906,0.37,-2.7027027027027
3,1,398,"incongruent","most_incon",2,-0.335581950460944,-2.51256281407035,25,0.384929515245736,0.448,-2.23214285714286
3,1,460,"incongruent","most_incon",2,-0.313931502044109,-2.17391304347826,26,0.470469407522566,0.398,-2.51256281407035
3,1,448,"incongruent","most_incon",2,-0.292281053627274,-2.23214285714286,27,0.556009299799396,0.46,-2.17391304347826
3,1,398,"incongruent","most_incon",2,-0.270630605210439,-2.51256281407035,28,0.641549192076226,0.448,-2.23214285714286
3,1,356,"congruent","most_incon",2,-0.248980156793604,-2.80898876404494,29,0.727089084353056,0.398,-2.51256281407035
3,1,426,"incongruent","most_incon",2,-0.227329708376769,-2.34741784037559,30,0.812628976629887,0.356,-2.80898876404494
3,1,408,"congruent","most_incon",2,-0.205679259959934,-2.45098039215686,31,0.898168868906717,0.426,-2.34741784037559
3,0,326,"incongruent","most_incon",2,-0.184028811543098,-3.06748466257669,32,0.983708761183547,0.408,-2.45098039215686
